product_name,store_name,stock_quantity,status
NVMePro 4TB NVMe,TechStore CDMX Centro,160,overstocked
NVMePro 4TB NVMe,TechStore Guadalajara,176,overstocked
NVMePro 4TB NVMe,TechStore Monterrey,39,in_stock
NVMePro 4TB NVMe,TechStore Bogotá,22,in_stock
NVMePro 4TB NVMe,TechStore Santiago,95,overstocked
NVMePro 4TB NVMe,TechStore Lima,59,overstocked
NVMePro 4TB NVMe,TechStore Buenos Aires,174,overstocked
NVMePro 4TB NVMe,TechStore Madrid,63,overstocked
NVMePro 4TB NVMe,TechStore Miami,48,in_stock
NVMePro 4TB NVMe,TechStore São Paulo,136,overstocked
QuadroView RTX 4090,TechStore CDMX Centro,81,overstocked
QuadroView RTX 4090,TechStore Guadalajara,63,overstocked
QuadroView RTX 4090,TechStore Monterrey,38,in_stock
QuadroView RTX 4090,TechStore Bogotá,195,overstocked
QuadroView RTX 4090,TechStore Santiago,112,overstocked
QuadroView RTX 4090,TechStore Lima,175,overstocked
QuadroView RTX 4090,TechStore Buenos Aires,185,overstocked
QuadroView RTX 4090,TechStore Madrid,94,overstocked
QuadroView RTX 4090,TechStore Miami,135,overstocked
QuadroView RTX 4090,TechStore São Paulo,109,overstocked
FuryMax 32GB DDR5 6000,TechStore CDMX Centro,95,overstocked
FuryMax 32GB DDR5 6000,TechStore Guadalajara,82,overstocked
FuryMax 32GB DDR5 6000,TechStore Monterrey,144,overstocked
FuryMax 32GB DDR5 6000,TechStore Bogotá,19,in_stock
FuryMax 32GB DDR5 6000,TechStore Santiago,139,overstocked
FuryMax 32GB DDR5 6000,TechStore Lima,165,overstocked
FuryMax 32GB DDR5 6000,TechStore Buenos Aires,198,overstocked
FuryMax 32GB DDR5 6000,TechStore Madrid,94,overstocked
FuryMax 32GB DDR5 6000,TechStore Miami,135,overstocked
FuryMax 32GB DDR5 6000,TechStore São Paulo,124,overstocked
ConnectPro Webcam 4K,TechStore CDMX Centro,113,overstocked
ConnectPro Webcam 4K,TechStore Guadalajara,69,overstocked
ConnectPro Webcam 4K,TechStore Monterrey,56,overstocked
ConnectPro Webcam 4K,TechStore Bogotá,104,overstocked
ConnectPro Webcam 4K,TechStore Santiago,12,in_stock
ConnectPro Webcam 4K,TechStore Lima,15,in_stock
ConnectPro Webcam 4K,TechStore Buenos Aires,160,overstocked
ConnectPro Webcam 4K,TechStore Madrid,182,overstocked
ConnectPro Webcam 4K,TechStore Miami,20,in_stock
ConnectPro Webcam 4K,TechStore São Paulo,27,in_stock
"ProScreen 27"" 4K",TechStore CDMX Centro,53,overstocked
"ProScreen 27"" 4K",TechStore Guadalajara,139,overstocked
"ProScreen 27"" 4K",TechStore Monterrey,152,overstocked
"ProScreen 27"" 4K",TechStore Bogotá,88,overstocked
"ProScreen 27"" 4K",TechStore Santiago,76,overstocked
"ProScreen 27"" 4K",TechStore Lima,162,overstocked
"ProScreen 27"" 4K",TechStore Buenos Aires,166,overstocked
"ProScreen 27"" 4K",TechStore Madrid,117,overstocked
"ProScreen 27"" 4K",TechStore Miami,131,overstocked
"ProScreen 27"" 4K",TechStore São Paulo,189,overstocked
TechGear USB-C Hub 7-in-1,TechStore CDMX Centro,139,overstocked
TechGear USB-C Hub 7-in-1,TechStore Guadalajara,57,overstocked
TechGear USB-C Hub 7-in-1,TechStore Monterrey,100,overstocked
TechGear USB-C Hub 7-in-1,TechStore Bogotá,93,overstocked
TechGear USB-C Hub 7-in-1,TechStore Santiago,70,overstocked
TechGear USB-C Hub 7-in-1,TechStore Lima,87,overstocked
TechGear USB-C Hub 7-in-1,TechStore Buenos Aires,167,overstocked
TechGear USB-C Hub 7-in-1,TechStore Madrid,107,overstocked
TechGear USB-C Hub 7-in-1,TechStore Miami,69,overstocked
TechGear USB-C Hub 7-in-1,TechStore São Paulo,146,overstocked
RedNova Note X,TechStore CDMX Centro,123,overstocked
RedNova Note X,TechStore Guadalajara,84,overstocked
RedNova Note X,TechStore Monterrey,126,overstocked
RedNova Note X,TechStore Bogotá,123,overstocked
RedNova Note X,TechStore Santiago,105,overstocked
RedNova Note X,TechStore Lima,80,overstocked
RedNova Note X,TechStore Buenos Aires,194,overstocked
RedNova Note X,TechStore Madrid,193,overstocked
RedNova Note X,TechStore Miami,114,overstocked
RedNova Note X,TechStore São Paulo,33,in_stock
TechGear Wireless Mouse,TechStore CDMX Centro,184,overstocked
TechGear Wireless Mouse,TechStore Guadalajara,192,overstocked
TechGear Wireless Mouse,TechStore Monterrey,65,overstocked
TechGear Wireless Mouse,TechStore Bogotá,190,overstocked
TechGear Wireless Mouse,TechStore Santiago,151,overstocked
TechGear Wireless Mouse,TechStore Lima,57,overstocked
TechGear Wireless Mouse,TechStore Buenos Aires,159,overstocked
TechGear Wireless Mouse,TechStore Madrid,88,overstocked
TechGear Wireless Mouse,TechStore Miami,186,overstocked
TechGear Wireless Mouse,TechStore São Paulo,190,overstocked
RyzenForce Ryzen 9 7950X,TechStore CDMX Centro,107,overstocked
RyzenForce Ryzen 9 7950X,TechStore Guadalajara,125,overstocked
RyzenForce Ryzen 9 7950X,TechStore Monterrey,159,overstocked
RyzenForce Ryzen 9 7950X,TechStore Bogotá,146,overstocked
RyzenForce Ryzen 9 7950X,TechStore Santiago,112,overstocked
RyzenForce Ryzen 9 7950X,TechStore Lima,30,in_stock
RyzenForce Ryzen 9 7950X,TechStore Buenos Aires,77,overstocked
RyzenForce Ryzen 9 7950X,TechStore Madrid,19,in_stock
RyzenForce Ryzen 9 7950X,TechStore Miami,8,low_stock
RyzenForce Ryzen 9 7950X,TechStore São Paulo,194,overstocked
FuryMax 64GB DDR5 5600,TechStore CDMX Centro,59,overstocked
FuryMax 64GB DDR5 5600,TechStore Guadalajara,188,overstocked
FuryMax 64GB DDR5 5600,TechStore Monterrey,134,overstocked
FuryMax 64GB DDR5 5600,TechStore Bogotá,98,overstocked
FuryMax 64GB DDR5 5600,TechStore Santiago,119,overstocked
FuryMax 64GB DDR5 5600,TechStore Lima,173,overstocked
FuryMax 64GB DDR5 5600,TechStore Buenos Aires,29,in_stock
FuryMax 64GB DDR5 5600,TechStore Madrid,197,overstocked
FuryMax 64GB DDR5 5600,TechStore Miami,180,overstocked
FuryMax 64GB DDR5 5600,TechStore São Paulo,44,in_stock
GearMax Mechanical Keyboard RGB,TechStore CDMX Centro,179,overstocked
GearMax Mechanical Keyboard RGB,TechStore Guadalajara,80,overstocked
GearMax Mechanical Keyboard RGB,TechStore Monterrey,112,overstocked
GearMax Mechanical Keyboard RGB,TechStore Bogotá,200,overstocked
GearMax Mechanical Keyboard RGB,TechStore Santiago,41,in_stock
GearMax Mechanical Keyboard RGB,TechStore Lima,52,overstocked
GearMax Mechanical Keyboard RGB,TechStore Buenos Aires,74,overstocked
GearMax Mechanical Keyboard RGB,TechStore Madrid,132,overstocked
GearMax Mechanical Keyboard RGB,TechStore Miami,97,overstocked
GearMax Mechanical Keyboard RGB,TechStore São Paulo,109,overstocked
EssentialX USB-C Hub 7-in-1,TechStore CDMX Centro,19,in_stock
EssentialX USB-C Hub 7-in-1,TechStore Guadalajara,78,overstocked
EssentialX USB-C Hub 7-in-1,TechStore Monterrey,76,overstocked
EssentialX USB-C Hub 7-in-1,TechStore Bogotá,127,overstocked
EssentialX USB-C Hub 7-in-1,TechStore Santiago,56,overstocked
EssentialX USB-C Hub 7-in-1,TechStore Lima,184,overstocked
EssentialX USB-C Hub 7-in-1,TechStore Buenos Aires,129,overstocked
EssentialX USB-C Hub 7-in-1,TechStore Madrid,17,in_stock
EssentialX USB-C Hub 7-in-1,TechStore Miami,68,overstocked
EssentialX USB-C Hub 7-in-1,TechStore São Paulo,121,overstocked
NovaPad EliteBook,TechStore CDMX Centro,26,in_stock
NovaPad EliteBook,TechStore Guadalajara,114,overstocked
NovaPad EliteBook,TechStore Monterrey,42,in_stock
NovaPad EliteBook,TechStore Bogotá,84,overstocked
NovaPad EliteBook,TechStore Santiago,152,overstocked
NovaPad EliteBook,TechStore Lima,195,overstocked
NovaPad EliteBook,TechStore Buenos Aires,79,overstocked
NovaPad EliteBook,TechStore Madrid,157,overstocked
NovaPad EliteBook,TechStore Miami,73,overstocked
NovaPad EliteBook,TechStore São Paulo,62,overstocked
RedNova 15 Pro,TechStore CDMX Centro,36,in_stock
RedNova 15 Pro,TechStore Guadalajara,48,in_stock
RedNova 15 Pro,TechStore Monterrey,149,overstocked
RedNova 15 Pro,TechStore Bogotá,136,overstocked
RedNova 15 Pro,TechStore Santiago,145,overstocked
RedNova 15 Pro,TechStore Lima,10,low_stock
RedNova 15 Pro,TechStore Buenos Aires,134,overstocked
RedNova 15 Pro,TechStore Madrid,90,overstocked
RedNova 15 Pro,TechStore Miami,113,overstocked
RedNova 15 Pro,TechStore São Paulo,36,in_stock
FuryMax 64GB DDR5 5600,TechStore CDMX Centro,84,overstocked
FuryMax 64GB DDR5 5600,TechStore Guadalajara,126,overstocked
FuryMax 64GB DDR5 5600,TechStore Monterrey,183,overstocked
FuryMax 64GB DDR5 5600,TechStore Bogotá,69,overstocked
FuryMax 64GB DDR5 5600,TechStore Santiago,128,overstocked
FuryMax 64GB DDR5 5600,TechStore Lima,39,in_stock
FuryMax 64GB DDR5 5600,TechStore Buenos Aires,36,in_stock
FuryMax 64GB DDR5 5600,TechStore Madrid,128,overstocked
FuryMax 64GB DDR5 5600,TechStore Miami,45,in_stock
FuryMax 64GB DDR5 5600,TechStore São Paulo,18,in_stock
FuryMax 32GB DDR5 6000,TechStore CDMX Centro,135,overstocked
FuryMax 32GB DDR5 6000,TechStore Guadalajara,165,overstocked
FuryMax 32GB DDR5 6000,TechStore Monterrey,96,overstocked
FuryMax 32GB DDR5 6000,TechStore Bogotá,173,overstocked
FuryMax 32GB DDR5 6000,TechStore Santiago,162,overstocked
FuryMax 32GB DDR5 6000,TechStore Lima,135,overstocked
FuryMax 32GB DDR5 6000,TechStore Buenos Aires,180,overstocked
FuryMax 32GB DDR5 6000,TechStore Madrid,38,in_stock
FuryMax 32GB DDR5 6000,TechStore Miami,35,in_stock
FuryMax 32GB DDR5 6000,TechStore São Paulo,141,overstocked
CoreMax i7-14700K,TechStore CDMX Centro,55,overstocked
CoreMax i7-14700K,TechStore Guadalajara,29,in_stock
CoreMax i7-14700K,TechStore Monterrey,37,in_stock
CoreMax i7-14700K,TechStore Bogotá,182,overstocked
CoreMax i7-14700K,TechStore Santiago,70,overstocked
CoreMax i7-14700K,TechStore Lima,37,in_stock
CoreMax i7-14700K,TechStore Buenos Aires,179,overstocked
CoreMax i7-14700K,TechStore Madrid,153,overstocked
CoreMax i7-14700K,TechStore Miami,15,in_stock
CoreMax i7-14700K,TechStore São Paulo,29,in_stock
UltraBook Pro 15,TechStore CDMX Centro,163,overstocked
UltraBook Pro 15,TechStore Guadalajara,87,overstocked
UltraBook Pro 15,TechStore Monterrey,177,overstocked
UltraBook Pro 15,TechStore Bogotá,138,overstocked
UltraBook Pro 15,TechStore Santiago,48,in_stock
UltraBook Pro 15,TechStore Lima,136,overstocked
UltraBook Pro 15,TechStore Buenos Aires,26,in_stock
UltraBook Pro 15,TechStore Madrid,85,overstocked
UltraBook Pro 15,TechStore Miami,58,overstocked
UltraBook Pro 15,TechStore São Paulo,149,overstocked
TidalForce 64GB DDR5 5600,TechStore CDMX Centro,48,in_stock
TidalForce 64GB DDR5 5600,TechStore Guadalajara,79,overstocked
TidalForce 64GB DDR5 5600,TechStore Monterrey,107,overstocked
TidalForce 64GB DDR5 5600,TechStore Bogotá,103,overstocked
TidalForce 64GB DDR5 5600,TechStore Santiago,17,in_stock
TidalForce 64GB DDR5 5600,TechStore Lima,169,overstocked
TidalForce 64GB DDR5 5600,TechStore Buenos Aires,137,overstocked
TidalForce 64GB DDR5 5600,TechStore Madrid,63,overstocked
TidalForce 64GB DDR5 5600,TechStore Miami,23,in_stock
TidalForce 64GB DDR5 5600,TechStore São Paulo,156,overstocked
NovaPad Gaming X,TechStore CDMX Centro,70,overstocked
NovaPad Gaming X,TechStore Guadalajara,120,overstocked
NovaPad Gaming X,TechStore Monterrey,83,overstocked
NovaPad Gaming X,TechStore Bogotá,123,overstocked
NovaPad Gaming X,TechStore Santiago,182,overstocked
NovaPad Gaming X,TechStore Lima,123,overstocked
NovaPad Gaming X,TechStore Buenos Aires,129,overstocked
NovaPad Gaming X,TechStore Madrid,171,overstocked
NovaPad Gaming X,TechStore Miami,192,overstocked
NovaPad Gaming X,TechStore São Paulo,86,overstocked
SpeedRAM 16GB DDR5 5600,TechStore CDMX Centro,19,in_stock
SpeedRAM 16GB DDR5 5600,TechStore Guadalajara,52,overstocked
SpeedRAM 16GB DDR5 5600,TechStore Monterrey,17,in_stock
SpeedRAM 16GB DDR5 5600,TechStore Bogotá,17,in_stock
SpeedRAM 16GB DDR5 5600,TechStore Santiago,56,overstocked
SpeedRAM 16GB DDR5 5600,TechStore Lima,196,overstocked
SpeedRAM 16GB DDR5 5600,TechStore Buenos Aires,148,overstocked
SpeedRAM 16GB DDR5 5600,TechStore Madrid,176,overstocked
SpeedRAM 16GB DDR5 5600,TechStore Miami,131,overstocked
SpeedRAM 16GB DDR5 5600,TechStore São Paulo,78,overstocked
XeonPro i5-14600K,TechStore CDMX Centro,4,low_stock
XeonPro i5-14600K,TechStore Guadalajara,74,overstocked
XeonPro i5-14600K,TechStore Monterrey,179,overstocked
XeonPro i5-14600K,TechStore Bogotá,200,overstocked
XeonPro i5-14600K,TechStore Santiago,30,in_stock
XeonPro i5-14600K,TechStore Lima,18,in_stock
XeonPro i5-14600K,TechStore Buenos Aires,145,overstocked
XeonPro i5-14600K,TechStore Madrid,187,overstocked
XeonPro i5-14600K,TechStore Miami,120,overstocked
XeonPro i5-14600K,TechStore São Paulo,161,overstocked
FlashMax 500GB SATA,TechStore CDMX Centro,120,overstocked
FlashMax 500GB SATA,TechStore Guadalajara,26,in_stock
FlashMax 500GB SATA,TechStore Monterrey,97,overstocked
FlashMax 500GB SATA,TechStore Bogotá,141,overstocked
FlashMax 500GB SATA,TechStore Santiago,14,in_stock
FlashMax 500GB SATA,TechStore Lima,6,low_stock
FlashMax 500GB SATA,TechStore Buenos Aires,107,overstocked
FlashMax 500GB SATA,TechStore Madrid,172,overstocked
FlashMax 500GB SATA,TechStore Miami,79,overstocked
FlashMax 500GB SATA,TechStore São Paulo,38,in_stock
MemoryPro 64GB DDR5 5600,TechStore CDMX Centro,29,in_stock
MemoryPro 64GB DDR5 5600,TechStore Guadalajara,35,in_stock
MemoryPro 64GB DDR5 5600,TechStore Monterrey,5,low_stock
MemoryPro 64GB DDR5 5600,TechStore Bogotá,20,in_stock
MemoryPro 64GB DDR5 5600,TechStore Santiago,32,in_stock
MemoryPro 64GB DDR5 5600,TechStore Lima,64,overstocked
MemoryPro 64GB DDR5 5600,TechStore Buenos Aires,179,overstocked
MemoryPro 64GB DDR5 5600,TechStore Madrid,9,low_stock
MemoryPro 64GB DDR5 5600,TechStore Miami,93,overstocked
MemoryPro 64GB DDR5 5600,TechStore São Paulo,89,overstocked
MemoryPro 64GB DDR5 5600,TechStore CDMX Centro,7,low_stock
MemoryPro 64GB DDR5 5600,TechStore Guadalajara,98,overstocked
MemoryPro 64GB DDR5 5600,TechStore Monterrey,11,in_stock
MemoryPro 64GB DDR5 5600,TechStore Bogotá,17,in_stock
MemoryPro 64GB DDR5 5600,TechStore Santiago,164,overstocked
MemoryPro 64GB DDR5 5600,TechStore Lima,196,overstocked
MemoryPro 64GB DDR5 5600,TechStore Buenos Aires,96,overstocked
MemoryPro 64GB DDR5 5600,TechStore Madrid,82,overstocked
MemoryPro 64GB DDR5 5600,TechStore Miami,107,overstocked
MemoryPro 64GB DDR5 5600,TechStore São Paulo,166,overstocked
TechGear Wireless Mouse,TechStore CDMX Centro,16,in_stock
TechGear Wireless Mouse,TechStore Guadalajara,42,in_stock
TechGear Wireless Mouse,TechStore Monterrey,120,overstocked
TechGear Wireless Mouse,TechStore Bogotá,13,in_stock
TechGear Wireless Mouse,TechStore Santiago,93,overstocked
TechGear Wireless Mouse,TechStore Lima,193,overstocked
TechGear Wireless Mouse,TechStore Buenos Aires,181,overstocked
TechGear Wireless Mouse,TechStore Madrid,131,overstocked
TechGear Wireless Mouse,TechStore Miami,199,overstocked
TechGear Wireless Mouse,TechStore São Paulo,73,overstocked
"ViewMax 34"" Ultrawide",TechStore CDMX Centro,26,in_stock
"ViewMax 34"" Ultrawide",TechStore Guadalajara,83,overstocked
"ViewMax 34"" Ultrawide",TechStore Monterrey,184,overstocked
"ViewMax 34"" Ultrawide",TechStore Bogotá,86,overstocked
"ViewMax 34"" Ultrawide",TechStore Santiago,78,overstocked
"ViewMax 34"" Ultrawide",TechStore Lima,162,overstocked
"ViewMax 34"" Ultrawide",TechStore Buenos Aires,142,overstocked
"ViewMax 34"" Ultrawide",TechStore Madrid,179,overstocked
"ViewMax 34"" Ultrawide",TechStore Miami,134,overstocked
"ViewMax 34"" Ultrawide",TechStore São Paulo,148,overstocked
UltraBook EliteBook,TechStore CDMX Centro,131,overstocked
UltraBook EliteBook,TechStore Guadalajara,192,overstocked
UltraBook EliteBook,TechStore Monterrey,56,overstocked
UltraBook EliteBook,TechStore Bogotá,195,overstocked
UltraBook EliteBook,TechStore Santiago,146,overstocked
UltraBook EliteBook,TechStore Lima,151,overstocked
UltraBook EliteBook,TechStore Buenos Aires,173,overstocked
UltraBook EliteBook,TechStore Madrid,50,in_stock
UltraBook EliteBook,TechStore Miami,45,in_stock
UltraBook EliteBook,TechStore São Paulo,68,overstocked
"GameView 32"" QHD",TechStore CDMX Centro,90,overstocked
"GameView 32"" QHD",TechStore Guadalajara,102,overstocked
"GameView 32"" QHD",TechStore Monterrey,151,overstocked
"GameView 32"" QHD",TechStore Bogotá,193,overstocked
"GameView 32"" QHD",TechStore Santiago,140,overstocked
"GameView 32"" QHD",TechStore Lima,69,overstocked
"GameView 32"" QHD",TechStore Buenos Aires,2,low_stock
"GameView 32"" QHD",TechStore Madrid,80,overstocked
"GameView 32"" QHD",TechStore Miami,6,low_stock
"GameView 32"" QHD",TechStore São Paulo,71,overstocked
"UltraDisplay 27"" 4K",TechStore CDMX Centro,104,overstocked
"UltraDisplay 27"" 4K",TechStore Guadalajara,151,overstocked
"UltraDisplay 27"" 4K",TechStore Monterrey,74,overstocked
"UltraDisplay 27"" 4K",TechStore Bogotá,77,overstocked
"UltraDisplay 27"" 4K",TechStore Santiago,178,overstocked
"UltraDisplay 27"" 4K",TechStore Lima,59,overstocked
"UltraDisplay 27"" 4K",TechStore Buenos Aires,81,overstocked
"UltraDisplay 27"" 4K",TechStore Madrid,169,overstocked
"UltraDisplay 27"" 4K",TechStore Miami,173,overstocked
"UltraDisplay 27"" 4K",TechStore São Paulo,118,overstocked
GalaxyMax 8 Ultra,TechStore CDMX Centro,52,overstocked
GalaxyMax 8 Ultra,TechStore Guadalajara,172,overstocked
GalaxyMax 8 Ultra,TechStore Monterrey,160,overstocked
GalaxyMax 8 Ultra,TechStore Bogotá,81,overstocked
GalaxyMax 8 Ultra,TechStore Santiago,99,overstocked
GalaxyMax 8 Ultra,TechStore Lima,106,overstocked
GalaxyMax 8 Ultra,TechStore Buenos Aires,160,overstocked
GalaxyMax 8 Ultra,TechStore Madrid,182,overstocked
GalaxyMax 8 Ultra,TechStore Miami,27,in_stock
GalaxyMax 8 Ultra,TechStore São Paulo,98,overstocked
"ProScreen 24"" Full HD",TechStore CDMX Centro,143,overstocked
"ProScreen 24"" Full HD",TechStore Guadalajara,146,overstocked
"ProScreen 24"" Full HD",TechStore Monterrey,81,overstocked
"ProScreen 24"" Full HD",TechStore Bogotá,98,overstocked
"ProScreen 24"" Full HD",TechStore Santiago,107,overstocked
"ProScreen 24"" Full HD",TechStore Lima,124,overstocked
"ProScreen 24"" Full HD",TechStore Buenos Aires,4,low_stock
"ProScreen 24"" Full HD",TechStore Madrid,132,overstocked
"ProScreen 24"" Full HD",TechStore Miami,34,in_stock
"ProScreen 24"" Full HD",TechStore São Paulo,136,overstocked
RedNova 12 Plus,TechStore CDMX Centro,133,overstocked
RedNova 12 Plus,TechStore Guadalajara,35,in_stock
RedNova 12 Plus,TechStore Monterrey,54,overstocked
RedNova 12 Plus,TechStore Bogotá,3,low_stock
RedNova 12 Plus,TechStore Santiago,81,overstocked
RedNova 12 Plus,TechStore Lima,7,low_stock
RedNova 12 Plus,TechStore Buenos Aires,76,overstocked
RedNova 12 Plus,TechStore Madrid,111,overstocked
RedNova 12 Plus,TechStore Miami,53,overstocked
RedNova 12 Plus,TechStore São Paulo,100,overstocked
PowerEdge Ultra 14,TechStore CDMX Centro,186,overstocked
PowerEdge Ultra 14,TechStore Guadalajara,188,overstocked
PowerEdge Ultra 14,TechStore Monterrey,11,in_stock
PowerEdge Ultra 14,TechStore Bogotá,90,overstocked
PowerEdge Ultra 14,TechStore Santiago,181,overstocked
PowerEdge Ultra 14,TechStore Lima,142,overstocked
PowerEdge Ultra 14,TechStore Buenos Aires,128,overstocked
PowerEdge Ultra 14,TechStore Madrid,106,overstocked
PowerEdge Ultra 14,TechStore Miami,81,overstocked
PowerEdge Ultra 14,TechStore São Paulo,109,overstocked
"ViewMax 27"" 4K",TechStore CDMX Centro,199,overstocked
"ViewMax 27"" 4K",TechStore Guadalajara,36,in_stock
"ViewMax 27"" 4K",TechStore Monterrey,126,overstocked
"ViewMax 27"" 4K",TechStore Bogotá,97,overstocked
"ViewMax 27"" 4K",TechStore Santiago,122,overstocked
"ViewMax 27"" 4K",TechStore Lima,187,overstocked
"ViewMax 27"" 4K",TechStore Buenos Aires,2,low_stock
"ViewMax 27"" 4K",TechStore Madrid,129,overstocked
"ViewMax 27"" 4K",TechStore Miami,31,in_stock
"ViewMax 27"" 4K",TechStore São Paulo,82,overstocked
TechPro Ultra 14,TechStore CDMX Centro,41,in_stock
TechPro Ultra 14,TechStore Guadalajara,180,overstocked
TechPro Ultra 14,TechStore Monterrey,170,overstocked
TechPro Ultra 14,TechStore Bogotá,18,in_stock
TechPro Ultra 14,TechStore Santiago,17,in_stock
TechPro Ultra 14,TechStore Lima,80,overstocked
TechPro Ultra 14,TechStore Buenos Aires,3,low_stock
TechPro Ultra 14,TechStore Madrid,127,overstocked
TechPro Ultra 14,TechStore Miami,60,overstocked
TechPro Ultra 14,TechStore São Paulo,32,in_stock
PowerEdge EliteBook,TechStore CDMX Centro,75,overstocked
PowerEdge EliteBook,TechStore Guadalajara,184,overstocked
PowerEdge EliteBook,TechStore Monterrey,165,overstocked
PowerEdge EliteBook,TechStore Bogotá,148,overstocked
